work_id,author_id,author_name,institutions,author_position,is_corresponding
W4388971489,A5073205028,Zhipeng Wei,Changchun University of Science and Technology,middle,False
W4388971489,A5068400017,Xue Zhao,Beijing Institute of Technology,middle,True
W4388971489,A5063331443,Menglu Chen,Changchun University of Science and Technology; Beijing Institute of Technology,last,True
W4403237639,A5092876195,Dowlette‐Mary Alam El Din,Johns Hopkins University,first,False
W4403237639,A5114242518,Jeongwon Shin,Johns Hopkins University,middle,False
W4403237639,A5108164198,Alexandra Lysinger,Johns Hopkins University,middle,False
W4403237639,A5044966411,Matthew J. Roos,Johns Hopkins University Applied Physics Laboratory,middle,False
W4403237639,A5037437190,Erik C. Johnson,Johns Hopkins University Applied Physics Laboratory,middle,False
W4403237639,A5051896168,Timothy J. Shafer,Environmental Protection Agency; Research Triangle Park Foundation,middle,False
W4403237639,A5091124551,Thomas Härtung,Johns Hopkins University; University of Konstanz,middle,False
W4403237639,A5073220719,Lena Smirnova,Johns Hopkins University,last,True
W4389252553,A5080397448,Jacek Gosciniak,Ensemble Therapeutics (United States),first,True
W4385332531,A5074872516,Ziheng Ji,Tianjin University; Nankai University,first,False
W4385332531,A5110606415,Junqing Wei,Tianjin University; Nankai University,middle,False
W4385332531,A5059596086,Fengting Luo,Tianjin Nankai Hospital; Tianjin People's Hospital; Tianjin Hospital,middle,False
W4385332531,A5100323069,Zihao Liu,Tianjin University; Second Hospital of Tianjin Medical University; Tianjin Medical University,middle,False
W4385332531,A5043168845,Haotian Lu,Tianjin University; Nankai University,middle,False
W4385332531,A5051571241,Ruibing Chen,Tianjin University; Nankai University,middle,False
W4385332531,A5100424506,Yong Wang,Second Hospital of Tianjin Medical University; Tianjin Medical University,middle,False
W4385332531,A5102986274,Guoxuan Qin,Tianjin University,last,True
W4402781128,A5078520043,Younghak Cho,Korea Institute of Brain Science; Korean Association Of Science and Technology Studies; Korea Institute of Science and Technology,first,False
W4402781128,A5103125804,Suyeon Kim,Korea University,middle,False
W4402781128,A5062628073,Hui Jae Cho,Chungnam National University; National NanoFab Center,middle,False
W4402781128,A5113398584,Hyunju Ham,Seoul National University,middle,False
W4402781128,A5108079977,Kyung Eun Lee,Korea Institute of Science and Technology,middle,False
W4402781128,A5002547595,Hyun Wook Kang,Korea University; Korea Institute of Brain Science; Korean Association Of Science and Technology Studies; Korea Institute of Science and Technology,middle,False
W4402781128,A5048048830,Young Woo Jeong,Korea Institute of Science and Technology,middle,False
W4402781128,A5044034639,Jae‐Hyuk Ahn,Chungnam National University,middle,False
W4402781128,A5086063389,Nakwon Choi,Korea University; Korea Institute of Brain Science; Korean Association Of Science and Technology Studies; Korea Institute of Science and Technology,middle,False
W4402781128,A5112323350,Joon Ho Kang,Seoul National University,middle,False
W4402781128,A5020717208,Aram J. Chung,Korea University,middle,False
W4402781128,A5038955440,Hyejeong Seong,Korea Institute of Brain Science; Korean Association Of Science and Technology Studies; Bio-Medical Science (South Korea); Korea Institute of Science and Technology; Korea University of Science and Technology,last,True
W3005919009,A5100711140,Sangkyu Lee,Korea Institute of Science and Technology; Sungkyunkwan University,first,False
W3005919009,A5087902017,Duhwan Seong,Sungkyunkwan University,middle,False
W3005919009,A5023897171,Jiyong Yoon,Sungkyunkwan University,middle,False
W3005919009,A5101743068,Sungjun Lee,Korea Institute of Science and Technology; Sungkyunkwan University,middle,False
W3005919009,A5010353613,Hyoung Won Baac,Sungkyunkwan University,middle,False
W3005919009,A5030942625,Deukhee Lee,Korea Institute of Science and Technology,middle,True
W3005919009,A5025968238,Donghee Son,Sungkyunkwan University,last,True
W2999884783,A5082460111,Alejandro Fernández‐Rodríguez,Institut de Ciència de Materials de Barcelona,first,False
W2999884783,A5039478121,Jordi Alcalà,Institut de Ciència de Materials de Barcelona,middle,False
W2999884783,A5059665104,J. Suñé,Universitat Autònoma de Barcelona,middle,True
W2999884783,A5009324211,N. Mestres,Institut de Ciència de Materials de Barcelona,middle,False
W2999884783,A5003750140,Anna Palau,Institut de Ciència de Materials de Barcelona,last,True
W4378468922,A5092029733,Esha Pandit,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,first,False
W4378468922,A5101789112,Lopamudra Das,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,middle,False
W4378468922,A5038179874,Anoy Kumar Das,Indian Institute of Chemical Biology,middle,False
W4378468922,A5008872384,Sandip Dolui,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,middle,False
W4378468922,A5061515293,Saumen Saha,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,middle,False
W4378468922,A5006188503,Uttam Pal,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,middle,False
W4378468922,A5061922330,Animesh Mondal,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,middle,False
W4378468922,A5031272641,Joydeep Chowdhury,Jadavpur University,middle,False
W4378468922,A5101719991,Subhas C. Biswas,Indian Institute of Chemical Biology,middle,False
W4378468922,A5080505874,Nakul C. Maiti,Indian Institute of Chemical Biology; Council of Scientific and Industrial Research,last,True
W3096804668,A5083758585,Edoardo Bistaffa,Fondazione IRCCS Istituto Neurologico Carlo Besta,first,False
W3096804668,A5004166000,Fabrizio Tagliavini,Fondazione IRCCS Istituto Neurologico Carlo Besta,middle,False
W3096804668,A5033902487,Paolo Matteini,Nello Carrara Institute of Applied Physics; National Research Council,middle,True
W3096804668,A5060654570,Fabio Moda,Fondazione IRCCS Istituto Neurologico Carlo Besta,last,True
W4414602163,A5024708027,Shuai Fu,University of Massachusetts Amherst,first,False
W4414602163,A5064998541,Hongyan Gao,University of Massachusetts Amherst,middle,False
W4414602163,A5100420073,Siqi Wang,University of Massachusetts Amherst,middle,False
W4414602163,A5100357633,Xiaoyu Wang,University of Massachusetts Amherst,middle,False
W4414602163,A5008743757,Trevor L. Woodard,University of Massachusetts Amherst,middle,False
W4414602163,A5032051836,Zhien Wang,Massachusetts Institute of Technology,middle,False
W4414602163,A5075825851,Jing Kong,Massachusetts Institute of Technology,middle,False
W4414602163,A5021568652,Derek R. Lovley,University of Massachusetts Amherst,middle,False
W4414602163,A5043798820,Jun Yao,University of Massachusetts Amherst,last,True
W4387385818,A5114088550,Chuankai Hu,Northeast Normal University; Jilin Jianzhu University,first,True
W4387385818,A5031121899,Peng Li,Northeast Normal University; Jilin Jianzhu University,middle,False
W4387385818,A5089088463,Longpu Wang,Northeast Normal University; Jilin Jianzhu University,middle,False
W4387385818,A5102646685,Siqi Li,Northeast Normal University; Jilin Jianzhu University,middle,False
W4387385818,A5113014883,Bowen Lv,Northeast Normal University; Jilin Jianzhu University,middle,False
W4387385818,A5046091734,Yanjie Wang,Northeast Normal University; Jilin Jianzhu University,middle,False
W4387385818,A5011802609,Jiangang Ma,Northeast Normal University; Jilin Jianzhu University,last,False
W4306391577,A5063472734,Taegoon Lee,Kyung Hee University,first,False
W4306391577,A5109706160,Seung‐Bae Jeon,Hanbat National University,middle,True
W4306391577,A5100650947,Daewon Kim,Kyung Hee University,last,True
W3144820203,A5045265121,Ru-Bin Yao,Dali University,first,False
W3144820203,A5112124269,Lirong Ren,Dali University,middle,False
W3144820203,A5013958390,Shiyong Wang,Dali University,middle,False
W3144820203,A5100447288,Ming Zhang,Dali University,middle,False
W3144820203,A5014768827,Kaishun Yang,Dali University,last,True
W4304184366,A5063402500,Gerald Young,York University,first,True
W4282577381,A5065321368,Vidur Raj,University of Glasgow,first,True
W4282577381,A5009089794,Aswani Gopakumar,Australian National University,middle,False
W4282577381,A5062500829,Gayatri Vaidya,Australian National University; Australian National Fabrication Facility,middle,False
W4282577381,A5110873988,J. C. Scott,University of Technology Sydney,middle,False
W4282577381,A5081644511,Milos Toth,University of Technology Sydney; ARC Centre of Excellence for Transformative Meta-Optical Systems,middle,False
W4282577381,A5030770813,C. Jagadish,Australian National University; ARC Centre of Excellence for Transformative Meta-Optical Systems,middle,True
W4282577381,A5071181038,Vini Gautam,The University of Melbourne,last,True
W4385458037,A5054999570,Ye Yuan,University of Shanghai for Science and Technology,first,False
W4385458037,A5032481541,Yongtong Zhu,University of Shanghai for Science and Technology,middle,False
W4385458037,A5100365399,Jiaqi Wang,University of Shanghai for Science and Technology,middle,False
W4385458037,A5101621723,Ruoshi Li,University of Shanghai for Science and Technology,middle,False
W4385458037,A5101916365,Xin Xu,University of Shanghai for Science and Technology,middle,False
W4385458037,A5101615935,Tao Fang,Shanghai Jiao Tong University,middle,False
W4385458037,A5011090035,Hong Huo,Shanghai Jiao Tong University,middle,False
W4385458037,A5008756581,Lihong Wan,,middle,False
W4385458037,A5021667837,Qingdu Li,University of Shanghai for Science and Technology,middle,False
W4385458037,A5032655481,Na Liu,University of Shanghai for Science and Technology,middle,False
W4385458037,A5041148506,Shiyan Yang,Shanghai Academy of Agricultural Sciences,last,True
W3207057352,A5100965378,Ya-Li Guan,North China University of Science and Technology,first,True
W3207057352,A5100339785,Pengfei Li,North China University of Science and Technology,middle,False
W3207057352,A5061701057,Yingshuo Liu,North China University of Science and Technology,middle,False
W3207057352,A5101634306,Lan Guo,North China University of Science and Technology,middle,False
W3207057352,A5100800670,Wu Qingwen,North China University of Science and Technology,middle,False
W3207057352,A5078325547,Hui Cheng,North China University of Science and Technology,last,False
W4413419852,A5103968830,Yuqiao Chai,Ningbo University of Technology; Chinese Academy of Sciences; Technical Institute of Physics and Chemistry,first,False
W4413419852,A5065334939,Mianqi Xue,Chinese Academy of Sciences; Technical Institute of Physics and Chemistry,last,True
W4404721603,A5042936525,Rafi u Shan Ahmad,City University of Hong Kong,first,False
W4404721603,A5113911582,Muhammad Shehzad Khan,City University of Hong Kong,middle,False
W4404721603,A5104670514,Mohamed Elhousseini Hilal,,middle,False
W4404721603,A5084408739,Bangul Khan,City University of Hong Kong,middle,False
W4404721603,A5070333614,Yuan‐Ting Zhang,Chinese University of Hong Kong,middle,False
W4404721603,A5039828232,Bee Luan Khoo,"City University of Hong Kong; City University of Hong Kong, Shenzhen Research Institute",last,True
W4405047676,A5108899289,Ya-Shuan Wu,National Taiwan University,first,False
W4405047676,A5100726716,Wei‐Cheng Chen,National Taiwan University,middle,False
W4405047676,,Wei-Cheng Chen,National Taiwan University,middle,True
W4405047676,A5018159975,Yi‐Sa Lin,National Taiwan University; National Cheng Kung University,middle,False
W4405047676,A5018159975,Yi‐Sa Lin,National Taiwan University; National Cheng Kung University,middle,True
W4405047676,A5027494744,Cheng‐Liang Liu,National Taiwan University,middle,False
W4405047676,A5061457011,Yan‐Cheng Lin,National Taiwan University; National Cheng Kung University,middle,False
W4405047676,A5061457011,Yan‐Cheng Lin,National Taiwan University; National Cheng Kung University,middle,True
W4405047676,,Wen-Chang Chen,National Taiwan University,middle,False
W4405047676,,Wen-Chang Chen,National Taiwan University,last,True
W4400405497,A5069511271,B Sharmila,"Indian Institute of Information Technology Guwahati; Indian Institute of Information Technology Sri City; International Institute of Information Technology, Hyderabad",first,False
W4400405497,A5035159899,Priyanka Dwivedi,"Indian Institute of Information Technology Guwahati; Indian Institute of Information Technology Sri City; International Institute of Information Technology, Hyderabad",last,True
W4384298352,A5019754336,Zongxiao Wu,City University of Hong Kong,first,False
W4384298352,A5101448863,Junlei Qi,City University of Hong Kong,middle,False
W4384298352,A5100329716,Wenbin Wang,City University of Hong Kong,middle,False
W4384298352,A5080891269,Peng Yang,Shenzhen Technology University,middle,False
W4384298352,A5100717896,Chen Ma,Chinese University of Hong Kong,middle,False
W4384298352,A5081295704,Haoxin Huang,City University of Hong Kong,middle,False
W4384298352,A5103233291,Kai Bao,City University of Hong Kong,middle,False
W4384298352,A5052040318,Jingkun Wu,City University of Hong Kong,middle,False
W4384298352,A5052591479,Chengxuan Ke,City University of Hong Kong,middle,False
W4384298352,A5100359126,Ye Chen,Chinese University of Hong Kong,middle,False
W4384298352,A5046600700,Chaoliang Tan,City University of Hong Kong,middle,False
W4384298352,A5041132868,D. V. Maheswar Repaka,"Agency for Science, Technology and Research; Institute of Materials Research and Engineering",middle,False
W4384298352,A5025543397,Qiyuan He,City University of Hong Kong,last,True
W3184703975,A5104076231,Sidi Fan,Shenzhen University,first,True
W3184703975,A5039762889,Rui Cao,Shenzhen University,middle,False
W3184703975,A5051751883,Lude Wang,Shenzhen University,middle,False
W3184703975,A5101666597,Shan Gao,Shenzhen University,middle,False
W3184703975,A5100434298,Yupeng Zhang,Shenzhen University,middle,False
W3184703975,A5101488056,Xiang Yu,Shenzhen University,middle,False
W3184703975,A5100399276,Han Zhang,Shenzhen University,last,False
W4385161879,A5041985809,Anna Hau-Yee Kong,Hong Kong Baptist University,first,False
W4385161879,A5050860582,Aston Jiaxi Wu,Hong Kong Baptist University,middle,False
W4385161879,A5016187592,Olivia Ka-Yi Ho,Hong Kong Baptist University,middle,False
W4385161879,A5023883181,Maggie Ming-Ki Leung,Hong Kong Baptist University,middle,False
W4385161879,A5101452517,Shiying Huang,Hong Kong Baptist University,middle,False
